rank,anum,verdict,engine,file
351,A267457,PROOF,automaton-block-row,papers/00001-00500/00351-PROOF.pdf
352,A266256,PROOF,automaton-cell-count,papers/00001-00500/00352-PROOF.pdf
353,A266258,PROOF,automaton-cell-count,papers/00001-00500/00353-PROOF.pdf
354,A266437,PROOF,automaton-cell-count,papers/00001-00500/00354-PROOF.pdf
355,A266439,PROOF,automaton-cell-count,papers/00001-00500/00355-PROOF.pdf
356,A266724,PROOF,automaton-cell-count,papers/00001-00500/00356-PROOF.pdf
357,A266984,PROOF,automaton-row,papers/00001-00500/00357-PROOF.pdf
358,A267352,PROOF,automaton-cell-count,papers/00001-00500/00358-PROOF.pdf
359,A267354,PROOF,automaton-cell-count,papers/00001-00500/00359-PROOF.pdf
360,A280371,PROOF,automaton-axis,papers/00001-00500/00360-PROOF.pdf
361,A280373,PROOF,automaton-axis,papers/00001-00500/00361-PROOF.pdf
362,A265722,PROOF,automaton-cell-count,papers/00001-00500/00362-PROOF.pdf
363,A265723,PROOF,automaton-cell-count,papers/00001-00500/00363-PROOF.pdf
364,A266073,PROOF,automaton-cell-count,papers/00001-00500/00364-PROOF.pdf
365,A266285,PROOF,automaton-cell-count,papers/00001-00500/00365-PROOF.pdf
366,A266286,PROOF,automaton-cell-count,papers/00001-00500/00366-PROOF.pdf
367,A266303,PROOF,automaton-cell-count,papers/00001-00500/00367-PROOF.pdf
368,A266872,PROOF,automaton-row,papers/00001-00500/00368-PROOF.pdf
369,A266873,PROOF,automaton-row,papers/00001-00500/00369-PROOF.pdf
370,A266981,PROOF,automaton-cell-count,papers/00001-00500/00370-PROOF.pdf
371,A267035,PROOF,automaton-row,papers/00001-00500/00371-PROOF.pdf
372,A267804,PROOF,automaton-row,papers/00001-00500/00372-PROOF.pdf
373,A267805,PROOF,automaton-row,papers/00001-00500/00373-PROOF.pdf
374,A285473,PROOF,automaton-axis,papers/00001-00500/00374-PROOF.pdf
375,A267680,PROOF,automaton-row,papers/00001-00500/00375-PROOF.pdf
376,A267681,PROOF,automaton-row,papers/00001-00500/00376-PROOF.pdf
377,A279028,PROOF,automaton-axis,papers/00001-00500/00377-PROOF.pdf
378,A279030,PROOF,automaton-axis,papers/00001-00500/00378-PROOF.pdf
379,A279118,PROOF,automaton-axis,papers/00001-00500/00379-PROOF.pdf
380,A279872,PROOF,automaton-axis,papers/00001-00500/00380-PROOF.pdf
381,A282004,PROOF,automaton-axis,papers/00001-00500/00381-PROOF.pdf
382,A282088,PROOF,automaton-axis,papers/00001-00500/00382-PROOF.pdf
383,A282121,PROOF,automaton-axis,papers/00001-00500/00383-PROOF.pdf
384,A282122,PROOF,automaton-axis,papers/00001-00500/00384-PROOF.pdf
385,A282123,PROOF,automaton-axis,papers/00001-00500/00385-PROOF.pdf
386,A282124,PROOF,automaton-axis,papers/00001-00500/00386-PROOF.pdf
387,A282142,PROOF,automaton-axis,papers/00001-00500/00387-PROOF.pdf
388,A282411,PROOF,automaton-axis,papers/00001-00500/00388-PROOF.pdf
389,A282413,PROOF,automaton-axis,papers/00001-00500/00389-PROOF.pdf
390,A282414,PROOF,automaton-axis,papers/00001-00500/00390-PROOF.pdf
391,A282451,PROOF,automaton-axis,papers/00001-00500/00391-PROOF.pdf
392,A282453,PROOF,automaton-axis,papers/00001-00500/00392-PROOF.pdf
393,A282454,PROOF,automaton-axis,papers/00001-00500/00393-PROOF.pdf
394,A282577,PROOF,automaton-axis,papers/00001-00500/00394-PROOF.pdf
395,A282579,PROOF,automaton-axis,papers/00001-00500/00395-PROOF.pdf
396,A282796,PROOF,automaton-axis,papers/00001-00500/00396-PROOF.pdf
397,A282797,PROOF,automaton-axis,papers/00001-00500/00397-PROOF.pdf
398,A282798,PROOF,automaton-axis,papers/00001-00500/00398-PROOF.pdf
399,A282799,PROOF,automaton-axis,papers/00001-00500/00399-PROOF.pdf
400,A282800,PROOF,automaton-axis,papers/00001-00500/00400-PROOF.pdf
401,A282801,PROOF,automaton-axis,papers/00001-00500/00401-PROOF.pdf
402,A282802,PROOF,automaton-axis,papers/00001-00500/00402-PROOF.pdf
403,A285644,PROOF,automaton-axis,papers/00001-00500/00403-PROOF.pdf
404,A285646,PROOF,automaton-axis,papers/00001-00500/00404-PROOF.pdf
405,A285778,PROOF,automaton-axis,papers/00001-00500/00405-PROOF.pdf
406,A288761,PROOF,automaton-axis,papers/00001-00500/00406-PROOF.pdf
407,A211710,PROOF,symmetric-sum-zero,papers/00001-00500/00407-PROOF.pdf
408,A211813,PROOF,symmetric-sum-zero,papers/00001-00500/00408-PROOF.pdf
409,A211549,PROOF,symmetric-sum-zero,papers/00001-00500/00409-PROOF.pdf
410,A211466,PROOF,symmetric-sum-zero,papers/00001-00500/00410-PROOF.pdf
411,A211253,PROOF,symmetric-sum-zero,papers/00001-00500/00411-PROOF.pdf
412,A211329,PROOF,symmetric-sum-zero,papers/00001-00500/00412-PROOF.pdf
413,A265283,PROOF,automaton-block-count,papers/00001-00500/00413-PROOF.pdf
414,A267458,PROOF,automaton-block-count,papers/00001-00500/00414-PROOF.pdf
415,A267460,PROOF,automaton-block-count,papers/00001-00500/00415-PROOF.pdf
416,A267530,PROOF,automaton-block-count,papers/00001-00500/00416-PROOF.pdf
417,A266975,PROOF,automaton-block-row,papers/00001-00500/00417-PROOF.pdf
418,A266976,PROOF,automaton-block-row,papers/00001-00500/00418-PROOF.pdf
419,A267051,PROOF,automaton-block-row,papers/00001-00500/00419-PROOF.pdf
420,A267052,PROOF,automaton-block-row,papers/00001-00500/00420-PROOF.pdf
421,A267882,PROOF,automaton-cell-count,papers/00001-00500/00421-PROOF.pdf
422,A290192,PROOF,automaton-axis,papers/00001-00500/00422-PROOF.pdf
423,A290194,PROOF,automaton-axis,papers/00001-00500/00423-PROOF.pdf
424,A290813,PROOF,automaton-axis,papers/00001-00500/00424-PROOF.pdf
425,A290828,PROOF,automaton-axis,papers/00001-00500/00425-PROOF.pdf
426,A266844,PROOF,automaton-block-row,papers/00001-00500/00426-PROOF.pdf
427,A266846,PROOF,automaton-block-row,papers/00001-00500/00427-PROOF.pdf
428,A290073,PROOF,automaton-axis,papers/00001-00500/00428-PROOF.pdf
429,A290660,PROOF,automaton-axis,papers/00001-00500/00429-PROOF.pdf
430,A267036,PROOF,automaton-row,papers/00001-00500/00430-PROOF.pdf
431,A263244,PROOF,automaton-row,papers/00001-00500/00431-PROOF.pdf
432,A263245,PROOF,automaton-row,papers/00001-00500/00432-PROOF.pdf
433,A267779,PROOF,automaton-row,papers/00001-00500/00433-PROOF.pdf
434,A267925,PROOF,automaton-row,papers/00001-00500/00434-PROOF.pdf
435,A267926,PROOF,automaton-row,papers/00001-00500/00435-PROOF.pdf
436,A277953,PROOF,automaton-axis,papers/00001-00500/00436-PROOF.pdf
437,A277954,PROOF,automaton-axis,papers/00001-00500/00437-PROOF.pdf
438,A279053,PROOF,automaton-axis,papers/00001-00500/00438-PROOF.pdf
439,A281146,PROOF,automaton-axis,papers/00001-00500/00439-PROOF.pdf
440,A282871,PROOF,automaton-axis,papers/00001-00500/00440-PROOF.pdf
441,A283348,PROOF,automaton-axis,papers/00001-00500/00441-PROOF.pdf
442,A283349,PROOF,automaton-axis,papers/00001-00500/00442-PROOF.pdf
443,A283350,PROOF,automaton-axis,papers/00001-00500/00443-PROOF.pdf
444,A283351,PROOF,automaton-axis,papers/00001-00500/00444-PROOF.pdf
445,A283352,PROOF,automaton-axis,papers/00001-00500/00445-PROOF.pdf
446,A283353,PROOF,automaton-axis,papers/00001-00500/00446-PROOF.pdf
447,A283356,PROOF,automaton-axis,papers/00001-00500/00447-PROOF.pdf
448,A283358,PROOF,automaton-axis,papers/00001-00500/00448-PROOF.pdf
449,A283648,PROOF,automaton-axis,papers/00001-00500/00449-PROOF.pdf
450,A284235,PROOF,automaton-axis,papers/00001-00500/00450-PROOF.pdf
451,A284236,PROOF,automaton-axis,papers/00001-00500/00451-PROOF.pdf
452,A284237,PROOF,automaton-axis,papers/00001-00500/00452-PROOF.pdf
453,A284238,PROOF,automaton-axis,papers/00001-00500/00453-PROOF.pdf
454,A285613,PROOF,automaton-axis,papers/00001-00500/00454-PROOF.pdf
455,A289099,PROOF,automaton-axis,papers/00001-00500/00455-PROOF.pdf
456,A289405,PROOF,automaton-axis,papers/00001-00500/00456-PROOF.pdf
457,A290074,PROOF,automaton-axis,papers/00001-00500/00457-PROOF.pdf
458,A290829,PROOF,automaton-axis,papers/00001-00500/00458-PROOF.pdf
459,A267705,PROOF,automaton-row,papers/00001-00500/00459-PROOF.pdf
460,A267774,PROOF,automaton-row,papers/00001-00500/00460-PROOF.pdf
461,A267780,PROOF,automaton-row,papers/00001-00500/00461-PROOF.pdf
462,A267816,PROOF,automaton-row,papers/00001-00500/00462-PROOF.pdf
463,A267775,PROOF,automaton-row,papers/00001-00500/00463-PROOF.pdf
464,A267812,PROOF,automaton-row,papers/00001-00500/00464-PROOF.pdf
465,A267815,PROOF,automaton-row,papers/00001-00500/00465-PROOF.pdf
466,A266072,PROOF,equate,papers/00001-00500/00466-PROOF.pdf
467,A267881,PROOF,automaton-cell-count,papers/00001-00500/00467-PROOF.pdf
468,A267873,PROOF,automaton-cell-count,papers/00001-00500/00468-PROOF.pdf
469,A290834,PROOF,automaton-axis,papers/00001-00500/00469-PROOF.pdf
470,A290836,PROOF,automaton-axis,papers/00001-00500/00470-PROOF.pdf
471,A267872,PROOF,automaton-cell-count,papers/00001-00500/00471-PROOF.pdf
472,A267876,PROOF,automaton-row,papers/00001-00500/00472-PROOF.pdf
473,A290680,PROOF,automaton-axis,papers/00001-00500/00473-PROOF.pdf
474,A290682,PROOF,automaton-axis,papers/00001-00500/00474-PROOF.pdf
475,A267885,PROOF,automaton-row,papers/00001-00500/00475-PROOF.pdf
476,A267886,PROOF,automaton-row,papers/00001-00500/00476-PROOF.pdf
477,A267934,PROOF,automaton-row,papers/00001-00500/00477-PROOF.pdf
478,A267935,PROOF,automaton-row,papers/00001-00500/00478-PROOF.pdf
479,A266327,PROOF,automaton-row,papers/00001-00500/00479-PROOF.pdf
480,A267535,PROOF,automaton-row,papers/00001-00500/00480-PROOF.pdf
481,A267536,PROOF,automaton-row,papers/00001-00500/00481-PROOF.pdf
482,A267595,PROOF,automaton-row,papers/00001-00500/00482-PROOF.pdf
483,A267614,PROOF,automaton-row,papers/00001-00500/00483-PROOF.pdf
484,A267801,PROOF,automaton-row,papers/00001-00500/00484-PROOF.pdf
485,A267802,PROOF,automaton-row,papers/00001-00500/00485-PROOF.pdf
486,A267846,PROOF,automaton-row,papers/00001-00500/00486-PROOF.pdf
487,A267847,PROOF,automaton-row,papers/00001-00500/00487-PROOF.pdf
488,A267850,PROOF,automaton-row,papers/00001-00500/00488-PROOF.pdf
489,A267851,PROOF,automaton-row,papers/00001-00500/00489-PROOF.pdf
490,A267887,PROOF,automaton-row,papers/00001-00500/00490-PROOF.pdf
491,A267888,PROOF,automaton-row,papers/00001-00500/00491-PROOF.pdf
492,A267889,PROOF,automaton-row,papers/00001-00500/00492-PROOF.pdf
493,A267890,PROOF,automaton-row,papers/00001-00500/00493-PROOF.pdf
494,A267937,PROOF,automaton-row,papers/00001-00500/00494-PROOF.pdf
495,A267938,PROOF,automaton-row,papers/00001-00500/00495-PROOF.pdf
496,A267940,PROOF,automaton-row,papers/00001-00500/00496-PROOF.pdf
497,A266752,PROOF,automaton-row,papers/00001-00500/00497-PROOF.pdf
498,A267777,PROOF,automaton-row,papers/00001-00500/00498-PROOF.pdf
499,A267920,PROOF,automaton-row,papers/00001-00500/00499-PROOF.pdf
500,A267921,PROOF,automaton-row,papers/00001-00500/00500-PROOF.pdf
501,A267924,PROOF,automaton-row,papers/00501-01000/00501-PROOF.pdf
502,A283591,PROOF,automaton-axis,papers/00501-01000/00502-PROOF.pdf
503,A262779,PROOF,automaton-row,papers/00501-01000/00503-PROOF.pdf
504,A266753,PROOF,automaton-row,papers/00501-01000/00504-PROOF.pdf
505,A267596,PROOF,automaton-row,papers/00501-01000/00505-PROOF.pdf
506,A267599,PROOF,automaton-row,papers/00501-01000/00506-PROOF.pdf
507,A267613,PROOF,automaton-row,papers/00501-01000/00507-PROOF.pdf
508,A267622,PROOF,automaton-row,papers/00501-01000/00508-PROOF.pdf
509,A267877,PROOF,automaton-row,papers/00501-01000/00509-PROOF.pdf
510,A267923,PROOF,automaton-row,papers/00501-01000/00510-PROOF.pdf
511,A267941,PROOF,automaton-row,papers/00501-01000/00511-PROOF.pdf
512,A267884,PROOF,automaton-cell-count,papers/00501-01000/00512-PROOF.pdf
513,A084703,PROOF,section,papers/00501-01000/00513-PROOF.pdf
514,A091713,PROOF,funceq-mod,papers/00501-01000/00514-PROOF.pdf
515,A111403,PROOF,section,papers/00501-01000/00515-PROOF.pdf
516,A155543,PROOF,section,papers/00501-01000/00516-PROOF.pdf
517,A196523,PROOF,funceq-mod,papers/00501-01000/00517-PROOF.pdf
518,A208545,PROOF,equate,papers/00501-01000/00518-PROOF.pdf
519,A227161,PROOF,equate,papers/00501-01000/00519-PROOF.pdf
520,A378575,PROOF,funceq-mod,papers/00501-01000/00520-PROOF.pdf
521,A378576,PROOF,funceq-mod,papers/00501-01000/00521-PROOF.pdf
522,A389472,PROOF,funceq-mod,papers/00501-01000/00522-PROOF.pdf
523,A393856,PROOF,funceq-mod,papers/00501-01000/00523-PROOF.pdf
524,A393857,PROOF,funceq-mod,papers/00501-01000/00524-PROOF.pdf
525,A393858,PROOF,funceq-mod,papers/00501-01000/00525-PROOF.pdf
526,A393859,PROOF,funceq-mod,papers/00501-01000/00526-PROOF.pdf
527,A395833,PROOF,funceq-mod,papers/00501-01000/00527-PROOF.pdf
528,A396099,PROOF,funceq-mod,papers/00501-01000/00528-PROOF.pdf
529,A396102,PROOF,funceq-mod,papers/00501-01000/00529-PROOF.pdf
530,A396797,PROOF,funceq-mod,papers/00501-01000/00530-PROOF.pdf
531,A396807,PROOF,funceq-mod,papers/00501-01000/00531-PROOF.pdf
532,A397241,PROOF,funceq-mod,papers/00501-01000/00532-PROOF.pdf
533,A251454,PROOF,order-recovery,papers/00501-01000/00533-PROOF.pdf
534,A251459,PROOF,table-order-recovery,papers/00501-01000/00534-PROOF.pdf
535,A237315,PROOF,table-order-recovery,papers/00501-01000/00535-PROOF.pdf
536,A234078,PROOF,order-recovery,papers/00501-01000/00536-PROOF.pdf
537,A237211,PROOF,table-order-recovery,papers/00501-01000/00537-PROOF.pdf
538,A250978,PROOF,order-recovery,papers/00501-01000/00538-PROOF.pdf
539,A237398,PROOF,table-order-recovery,papers/00501-01000/00539-PROOF.pdf
540,A200256,PROOF,lattice-quasipolynomial,papers/00501-01000/00540-PROOF.pdf
541,A251354,PROOF,order-recovery,papers/00501-01000/00541-PROOF.pdf
542,A251359,PROOF,table-order-recovery,papers/00501-01000/00542-PROOF.pdf
543,A236875,PROOF,table-order-recovery,papers/00501-01000/00543-PROOF.pdf
544,A237927,PROOF,table-order-recovery,papers/00501-01000/00544-PROOF.pdf
545,A237142,PROOF,table-order-recovery,papers/00501-01000/00545-PROOF.pdf
546,A222387,PROOF,image-count,papers/00501-01000/00546-PROOF.pdf
547,A234446,PROOF,order-recovery,papers/00501-01000/00547-PROOF.pdf
548,A236987,PROOF,table-order-recovery,papers/00501-01000/00548-PROOF.pdf
549,A251015,PROOF,order-recovery,papers/00501-01000/00549-PROOF.pdf
550,A234986,PROOF,order-recovery,papers/00501-01000/00550-PROOF.pdf
551,A233719,PROOF,order-recovery,papers/00501-01000/00551-PROOF.pdf
552,A296112,PROOF,order-recovery,papers/00501-01000/00552-PROOF.pdf
553,A300212,PROOF,order-recovery,papers/00501-01000/00553-PROOF.pdf
554,A237225,PROOF,table-order-recovery,papers/00501-01000/00554-PROOF.pdf
555,A237488,PROOF,table-order-recovery,papers/00501-01000/00555-PROOF.pdf
556,A237308,PROOF,table-order-recovery,papers/00501-01000/00556-PROOF.pdf
557,A234906,PROOF,order-recovery,papers/00501-01000/00557-PROOF.pdf
558,A234911,PROOF,table-order-recovery,papers/00501-01000/00558-PROOF.pdf
559,A251006,PROOF,order-recovery,papers/00501-01000/00559-PROOF.pdf
560,A237809,PROOF,table-order-recovery,papers/00501-01000/00560-PROOF.pdf
561,A236819,PROOF,table-order-recovery,papers/00501-01000/00561-PROOF.pdf
562,A236746,PROOF,table-order-recovery,papers/00501-01000/00562-PROOF.pdf
563,A236902,PROOF,table-order-recovery,papers/00501-01000/00563-PROOF.pdf
564,A233729,PROOF,order-recovery,papers/00501-01000/00564-PROOF.pdf
565,A264516,PROOF,order-recovery,papers/00501-01000/00565-PROOF.pdf
566,A236828,PROOF,table-order-recovery,papers/00501-01000/00566-PROOF.pdf
567,A251563,PROOF,order-recovery,papers/00501-01000/00567-PROOF.pdf
568,A251567,PROOF,table-order-recovery,papers/00501-01000/00568-PROOF.pdf
569,A236789,PROOF,table-order-recovery,papers/00501-01000/00569-PROOF.pdf
570,A236798,PROOF,table-order-recovery,papers/00501-01000/00570-PROOF.pdf
571,A220238,PROOF,image-count,papers/00501-01000/00571-PROOF.pdf
572,A220283,PROOF,image-count,papers/00501-01000/00572-PROOF.pdf
573,A263814,PROOF,order-recovery,papers/00501-01000/00573-PROOF.pdf
574,A263962,PROOF,order-recovery,papers/00501-01000/00574-PROOF.pdf
575,A233923,PROOF,order-recovery,papers/00501-01000/00575-PROOF.pdf
576,A251397,PROOF,order-recovery,papers/00501-01000/00576-PROOF.pdf
577,A251402,PROOF,table-order-recovery,papers/00501-01000/00577-PROOF.pdf
578,A250923,PROOF,order-recovery,papers/00501-01000/00578-PROOF.pdf
579,A236728,PROOF,table-order-recovery,papers/00501-01000/00579-PROOF.pdf
580,A283723,PROOF,order-recovery,papers/00501-01000/00580-PROOF.pdf
581,A234164,PROOF,order-recovery,papers/00501-01000/00581-PROOF.pdf
582,A253375,PROOF,table-order-recovery,papers/00501-01000/00582-PROOF.pdf
583,A251332,PROOF,order-recovery,papers/00501-01000/00583-PROOF.pdf
584,A234339,PROOF,order-recovery,papers/00501-01000/00584-PROOF.pdf
585,A234343,PROOF,table-order-recovery,papers/00501-01000/00585-PROOF.pdf
586,A231705,PROOF,order-recovery,papers/00501-01000/00586-PROOF.pdf
587,A231710,PROOF,table-order-recovery,papers/00501-01000/00587-PROOF.pdf
588,A238311,PROOF,table-order-recovery,papers/00501-01000/00588-PROOF.pdf
589,A298967,PROOF,order-recovery,papers/00501-01000/00589-PROOF.pdf
590,A233712,PROOF,order-recovery,papers/00501-01000/00590-PROOF.pdf
591,A250960,PROOF,order-recovery,papers/00501-01000/00591-PROOF.pdf
592,A250965,PROOF,table-order-recovery,papers/00501-01000/00592-PROOF.pdf
593,A237175,PROOF,table-order-recovery,papers/00501-01000/00593-PROOF.pdf
594,A233660,PROOF,order-recovery,papers/00501-01000/00594-PROOF.pdf
595,A184259,PROOF,lattice-quasipolynomial,papers/00501-01000/00595-PROOF.pdf
596,A251303,PROOF,order-recovery,papers/00501-01000/00596-PROOF.pdf
597,A251308,PROOF,table-order-recovery,papers/00501-01000/00597-PROOF.pdf
598,A235073,PROOF,order-recovery,papers/00501-01000/00598-PROOF.pdf
599,A235078,PROOF,table-order-recovery,papers/00501-01000/00599-PROOF.pdf
600,A237481,PROOF,table-order-recovery,papers/00501-01000/00600-PROOF.pdf
601,A283039,PROOF,order-recovery,papers/00501-01000/00601-PROOF.pdf
602,A220972,PROOF,image-count,papers/00501-01000/00602-PROOF.pdf
603,A233870,PROOF,order-recovery,papers/00501-01000/00603-PROOF.pdf
604,A233875,PROOF,table-order-recovery,papers/00501-01000/00604-PROOF.pdf
605,A253863,PROOF,table-order-recovery,papers/00501-01000/00605-PROOF.pdf
606,A254491,PROOF,table-order-recovery,papers/00501-01000/00606-PROOF.pdf
607,A235003,PROOF,order-recovery,papers/00501-01000/00607-PROOF.pdf
608,A235007,PROOF,table-order-recovery,papers/00501-01000/00608-PROOF.pdf
609,A230987,PROOF,chessboard-colour-class,papers/00501-01000/00609-PROOF.pdf
610,A231069,PROOF,chessboard-colour-class,papers/00501-01000/00610-PROOF.pdf
611,A264571,PROOF,index-change,papers/00501-01000/00611-PROOF.pdf
612,A233945,PROOF,order-recovery,papers/00501-01000/00612-PROOF.pdf
613,A250837,PROOF,order-recovery,papers/00501-01000/00613-PROOF.pdf
614,A237150,PROOF,table-order-recovery,papers/00501-01000/00614-PROOF.pdf
615,A237850,PROOF,table-order-recovery,papers/00501-01000/00615-PROOF.pdf
616,A233899,PROOF,order-recovery,papers/00501-01000/00616-PROOF.pdf
617,A264509,PROOF,order-recovery,papers/00501-01000/00617-PROOF.pdf
618,A253985,PROOF,table-order-recovery,papers/00501-01000/00618-PROOF.pdf
619,A233854,PROOF,order-recovery,papers/00501-01000/00619-PROOF.pdf
620,A234425,PROOF,order-recovery,papers/00501-01000/00620-PROOF.pdf
621,A234428,PROOF,table-order-recovery,papers/00501-01000/00621-PROOF.pdf
622,A237099,PROOF,table-order-recovery,papers/00501-01000/00622-PROOF.pdf
623,A237241,PROOF,table-order-recovery,papers/00501-01000/00623-PROOF.pdf
624,A233641,PROOF,order-recovery,papers/00501-01000/00624-PROOF.pdf
625,A253326,PROOF,table-order-recovery,papers/00501-01000/00625-PROOF.pdf
626,A251207,PROOF,order-recovery,papers/00501-01000/00626-PROOF.pdf
627,A229315,PROOF,image-count,papers/00501-01000/00627-PROOF.pdf
628,A220529,PROOF,image-count,papers/00501-01000/00628-PROOF.pdf
629,A200158,PROOF,lattice-quasipolynomial,papers/00501-01000/00629-PROOF.pdf
630,A250930,PROOF,order-recovery,papers/00501-01000/00630-PROOF.pdf
631,A237067,PROOF,table-order-recovery,papers/00501-01000/00631-PROOF.pdf
632,A235021,PROOF,order-recovery,papers/00501-01000/00632-PROOF.pdf
633,A220914,PROOF,image-count,papers/00501-01000/00633-PROOF.pdf
634,A233630,PROOF,order-recovery,papers/00501-01000/00634-PROOF.pdf
635,A236884,PROOF,table-order-recovery,papers/00501-01000/00635-PROOF.pdf
636,A218176,PROOF,image-count,papers/00501-01000/00636-PROOF.pdf
637,A235102,PROOF,order-recovery,papers/00501-01000/00637-PROOF.pdf
638,A237076,PROOF,table-order-recovery,papers/00501-01000/00638-PROOF.pdf
639,A236780,PROOF,table-order-recovery,papers/00501-01000/00639-PROOF.pdf
640,A233975,PROOF,order-recovery,papers/00501-01000/00640-PROOF.pdf
641,A251217,PROOF,order-recovery,papers/00501-01000/00641-PROOF.pdf
